label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
pataaka,0.6118205189704895,0.7671716213226318,3.3421181910853193e-07,0.5480047464370728,0.7330878973007202,-0.02974765934050083,0.49790245294570923,0.6527820229530334,-0.04443411901593208,0.4613725543022156,0.5777018070220947,-0.05703403800725937,0.42874863743782043,0.5267171859741211,-0.06867969781160355,0.5412352681159973,0.49934184551239014,-0.01667211391031742,0.5413810610771179,0.3907296061515808,-0.030433673411607742,0.5454497933387756,0.32482534646987915,-0.04499394819140434,0.5497428774833679,0.267602801322937,-0.05651388689875603,0.5776730179786682,0.48630034923553467,-0.014948977157473564,0.5797596573829651,0.3654741048812866,-0.02414279244840145,0.5835842490196228,0.2860772907733917,-0.036651454865932465,0.5861945748329163,0.2199251353740692,-0.047264859080314636,0.6122320890426636,0.49623188376426697,-0.01779927685856819,0.6161085963249207,0.3907403349876404,-0.02783413603901863,0.6191424131393433,0.32702749967575073,-0.040038999170064926,0.6187159419059753,0.27319473028182983,-0.049383219331502914,0.6464648842811584,0.5228524208068848,-0.024080537259578705,0.6513701677322388,0.43855488300323486,-0.033411141484975815,0.6526418328285217,0.3858824074268341,-0.04042067006230354,0.6525017619132996,0.33841070532798767,-0.04590350762009621
pataaka,0.6145020127296448,0.7792047262191772,2.537810814828845e-07,0.5490415096282959,0.7406892776489258,-0.027685299515724182,0.5001680254936218,0.6551291346549988,-0.03980320692062378,0.4676799774169922,0.574962854385376,-0.050401683896780014,0.43769630789756775,0.5200377702713013,-0.05984688177704811,0.5440580248832703,0.5017657279968262,-0.008603598922491074,0.5442394614219666,0.3938227891921997,-0.019759707152843475,0.547673761844635,0.33074653148651123,-0.033300478011369705,0.5506215691566467,0.27517616748809814,-0.04458257183432579,0.579696536064148,0.4870989918708801,-0.00683851120993495,0.580020010471344,0.3669945299625397,-0.014038151130080223,0.5804651975631714,0.29066628217697144,-0.026055190712213516,0.5794802904129028,0.22589081525802612,-0.036498285830020905,0.6139973998069763,0.49483799934387207,-0.009840067476034164,0.6141374707221985,0.38406074047088623,-0.017722295597195625,0.6131143569946289,0.31763583421707153,-0.029384231194853783,0.6092477440834045,0.26218900084495544,-0.03873952478170395,0.6485984921455383,0.5217264890670776,-0.016370629891753197,0.6492887735366821,0.4342873692512512,-0.023512542247772217,0.6464672684669495,0.3810633420944214,-0.029850944876670837,0.6426480412483215,0.3337209224700928,-0.03516902029514313
pataaka,0.6133334636688232,0.7699539661407471,2.1653013959621603e-07,0.5482454895973206,0.7340431213378906,-0.02531546913087368,0.502713680267334,0.6507425308227539,-0.03598858043551445,0.4834146499633789,0.5667687058448792,-0.04454142972826958,0.47217047214508057,0.5000572800636292,-0.05130352824926376,0.5422765612602234,0.5032714009284973,-0.009458155371248722,0.5433104038238525,0.39580145478248596,-0.022133298218250275,0.5470372438430786,0.3338664174079895,-0.035971757024526596,0.550846517086029,0.2797069251537323,-0.04672544449567795,0.5796980261802673,0.49004822969436646,-0.0077440133318305016,0.5789400339126587,0.3718964755535126,-0.015580132603645325,0.5792522430419922,0.2971988320350647,-0.026995692402124405,0.5777751207351685,0.2334406077861786,-0.03652463108301163,0.6142259240150452,0.49835434556007385,-0.010397124104201794,0.6124348640441895,0.39097270369529724,-0.019057950004935265,0.610163152217865,0.3253323435783386,-0.029094159603118896,0.6049802303314209,0.27041327953338623,-0.0367654412984848,0.6496140956878662,0.5254309177398682,-0.016084687784314156,0.6486806869506836,0.4403367340564728,-0.02450820989906788,0.6445859670639038,0.3879469633102417,-0.029996536672115326,0.6396973133087158,0.34108614921569824,-0.03391211852431297
pataaka,0.6129210591316223,0.7742763757705688,2.5754056309779116e-07,0.5496619343757629,0.7407426238059998,-0.03132455050945282,0.5063364505767822,0.6607483625411987,-0.04520249739289284,0.48801854252815247,0.5726189017295837,-0.05551435053348541,0.4897174537181854,0.5007458329200745,-0.06317336857318878,0.542980968952179,0.511320173740387,-0.013134388253092766,0.5439704656600952,0.4031086564064026,-0.027152931317687035,0.5461887121200562,0.33935731649398804,-0.0416785329580307,0.548869788646698,0.2845631241798401,-0.052945978939533234,0.5807485580444336,0.49741846323013306,-0.008486011996865273,0.5790205001831055,0.379855751991272,-0.01801454648375511,0.5786905288696289,0.30431532859802246,-0.03000897541642189,0.5761920809745789,0.24045825004577637,-0.03940412029623985,0.6147757172584534,0.5052592754364014,-0.008729306980967522,0.612140417098999,0.3973017632961273,-0.01880021207034588,0.6096835136413574,0.33104807138442993,-0.028768984600901604,0.605187177658081,0.27503231167793274,-0.03595652058720589,0.650212824344635,0.5316011309623718,-0.012394748628139496,0.6476758122444153,0.44782882928848267,-0.022425075992941856,0.6437065005302429,0.3951646387577057,-0.02838234044611454,0.6398783922195435,0.3474773168563843,-0.03211533650755882
pataaka,0.6117342710494995,0.7743083238601685,2.4417599320258887e-07,0.5489378571510315,0.742704451084137,-0.032053831964731216,0.5061339735984802,0.664672315120697,-0.04642511531710625,0.4905094504356384,0.5767767429351807,-0.05741813778877258,0.4964686632156372,0.5063294172286987,-0.06595072150230408,0.5453505516052246,0.5150901079177856,-0.014850970357656479,0.5459887981414795,0.40767404437065125,-0.030357636511325836,0.548387348651886,0.3442680835723877,-0.045569200068712234,0.551932156085968,0.2894512712955475,-0.05715178698301315,0.5832669734954834,0.5010589361190796,-0.010043719783425331,0.5818594694137573,0.3831084966659546,-0.02107592672109604,0.5808064937591553,0.30715465545654297,-0.03354179859161377,0.5780723094940186,0.2436974048614502,-0.043079569935798645,0.6171032190322876,0.5086178183555603,-0.010214801877737045,0.61436927318573,0.40044301748275757,-0.021387243643403053,0.6108537316322327,0.33384671807289124,-0.031833503395318985,0.6057516932487488,0.2784227132797241,-0.039168745279312134,0.6521045565605164,0.5342558026313782,-0.013899251818656921,0.6503860950469971,0.4510096609592438,-0.02474859170615673,0.6457859873771667,0.3980695903301239,-0.03148137032985687,0.6409172415733337,0.35066837072372437,-0.035711366683244705
pataaka,0.6112367510795593,0.7778766751289368,2.3802094517577643e-07,0.5480617880821228,0.745818018913269,-0.030633246526122093,0.5055810809135437,0.6699953675270081,-0.04473397135734558,0.48944634199142456,0.5814501047134399,-0.05559027940034866,0.49761849641799927,0.5096111297607422,-0.06384597718715668,0.544727623462677,0.517925500869751,-0.011971897445619106,0.5454251170158386,0.4075337052345276,-0.026021597906947136,0.5470794439315796,0.3439115881919861,-0.040219828486442566,0.5498596429824829,0.2894362807273865,-0.051152169704437256,0.5821640491485596,0.503412127494812,-0.007465701084583998,0.5804653763771057,0.383335679769516,-0.01693289913237095,0.579552173614502,0.30778199434280396,-0.028469068929553032,0.5770246982574463,0.24515703320503235,-0.03740846365690231,0.6160560846328735,0.5105037093162537,-0.007874813862144947,0.6138593554496765,0.40026336908340454,-0.017749564722180367,0.6105269193649292,0.33342623710632324,-0.027328893542289734,0.6060588359832764,0.2778100371360779,-0.034232813864946365,0.6516833305358887,0.5356245040893555,-0.011656248942017555,0.6493014097213745,0.4514569342136383,-0.02149248868227005,0.645017147064209,0.39832794666290283,-0.027407271787524223,0.6414962410926819,0.3502802848815918,-0.03109375387430191
pataaka,0.6129557490348816,0.7723680734634399,2.6611519388097804e-07,0.5493292212486267,0.7416329979896545,-0.031775590032339096,0.5061968564987183,0.6630429625511169,-0.046109944581985474,0.49084293842315674,0.575918436050415,-0.05701896548271179,0.49612677097320557,0.5065231323242188,-0.0655321553349495,0.5435664057731628,0.5134764313697815,-0.015198123641312122,0.5442889928817749,0.40556907653808594,-0.03009187802672386,0.5463891625404358,0.34169089794158936,-0.044881537556648254,0.5493964552879333,0.2865521311759949,-0.05618971586227417,0.5813276171684265,0.4998702108860016,-0.010448934510350227,0.5796984434127808,0.3812984228134155,-0.021037936210632324,0.5786692500114441,0.30526840686798096,-0.03352212905883789,0.5759322643280029,0.24174433946609497,-0.043152857571840286,0.6147633790969849,0.5076882839202881,-0.010526436381042004,0.6125791072845459,0.39837509393692017,-0.02129133976995945,0.609342634677887,0.3309338390827179,-0.032207589596509933,0.6041613817214966,0.2743551731109619,-0.04003440588712692,0.6495108008384705,0.5330105423927307,-0.01401323452591896,0.6490334868431091,0.4493412375450134,-0.02434469200670719,0.6449977159500122,0.3968088626861572,-0.031150558963418007,0.6401834487915039,0.34933996200561523,-0.0355926975607872
pataaka,0.6141709089279175,0.7784698009490967,2.3690266459652776e-07,0.5512785315513611,0.7432124614715576,-0.034184299409389496,0.5068325996398926,0.6660562753677368,-0.05000682175159454,0.48621806502342224,0.5785968899726868,-0.06221717223525047,0.49149593710899353,0.5100833773612976,-0.07169321924448013,0.5448302626609802,0.5143680572509766,-0.01587997004389763,0.5449230074882507,0.40481036901474,-0.03174242004752159,0.547256588935852,0.34064406156539917,-0.04758191108703613,0.5501536130905151,0.28575170040130615,-0.05966821685433388,0.581179141998291,0.5002611875534058,-0.010172213427722454,0.5798012614250183,0.38132891058921814,-0.02131550759077072,0.5787307620048523,0.3056742548942566,-0.03411974385380745,0.57567298412323,0.24205300211906433,-0.04406079649925232,0.6144797205924988,0.5076621770858765,-0.009764849208295345,0.6118940711021423,0.3996371626853943,-0.020648794248700142,0.6087157130241394,0.3328626751899719,-0.03142954409122467,0.6036431193351746,0.2759401202201843,-0.039221394807100296,0.6490194201469421,0.5337761640548706,-0.01315042283385992,0.6477202773094177,0.4492783844470978,-0.023282242938876152,0.6439083814620972,0.39700207114219666,-0.030021851882338524,0.6401566863059998,0.34941864013671875,-0.03451789915561676
pataaka,0.6108999252319336,0.7729225158691406,2.428431855605595e-07,0.548305094242096,0.7378038167953491,-0.03408060967922211,0.5061712265014648,0.6598992347717285,-0.049668751657009125,0.48826920986175537,0.5727623701095581,-0.06154141575098038,0.4927515983581543,0.502955436706543,-0.07087340950965881,0.5433600544929504,0.5104429721832275,-0.016415376216173172,0.5437175631523132,0.403964102268219,-0.03242189437150955,0.5457937121391296,0.34110766649246216,-0.048463184386491776,0.5487514734268188,0.28636354207992554,-0.060729604214429855,0.5809398889541626,0.49637842178344727,-0.010790452361106873,0.5791109204292297,0.37988197803497314,-0.022251425310969353,0.5777889490127563,0.3045796751976013,-0.03549879416823387,0.5742706060409546,0.2399081289768219,-0.0457405224442482,0.6148351430892944,0.5040919184684753,-0.010286219418048859,0.6120483875274658,0.39799708127975464,-0.02167324535548687,0.6087756156921387,0.33199596405029297,-0.03248532488942146,0.6030950546264648,0.2756287455558777,-0.04018130153417587,0.649498462677002,0.5301008224487305,-0.013484134338796139,0.6479800343513489,0.446931928396225,-0.02428257465362549,0.643819272518158,0.3946954905986786,-0.03093315102159977,0.6389805674552917,0.34738290309906006,-0.035182297229766846
pataaka,0.6171355247497559,0.7788517475128174,2.3796694392785867e-07,0.5524654984474182,0.7390718460083008,-0.027145884931087494,0.5092592239379883,0.6581284403800964,-0.0385546050965786,0.490701287984848,0.5724555253982544,-0.047422103583812714,0.47951531410217285,0.5016445517539978,-0.053937289863824844,0.5467298626899719,0.5123992562294006,-0.008426766842603683,0.5459284782409668,0.4033663272857666,-0.020154012367129326,0.5490486025810242,0.3416186273097992,-0.03335730358958244,0.5527914762496948,0.28835171461105347,-0.043633315712213516,0.5831578373908997,0.49777019023895264,-0.0056777652353048325,0.5805072784423828,0.3803476095199585,-0.012760682962834835,0.5805515646934509,0.30674922466278076,-0.02370932139456272,0.5789977312088013,0.2460063099861145,-0.032739248126745224,0.616838276386261,0.5043966174125671,-0.007597452960908413,0.6136553883552551,0.39763981103897095,-0.015449932776391506,0.611765444278717,0.3325616717338562,-0.02516547404229641,0.6074346303939819,0.2788609266281128,-0.03261519595980644,0.6522167921066284,0.528725802898407,-0.012755083851516247,0.6515748500823975,0.44552281498908997,-0.020468223839998245,0.6484361886978149,0.3936610519886017,-0.02574152685701847,0.6447805762290955,0.34801846742630005,-0.029449453577399254
pataaka,0.6093435883522034,0.774438202381134,2.2111267128366308e-07,0.5517539978027344,0.7284576892852783,-0.016704266890883446,0.5188641548156738,0.6297733783721924,-0.02339611016213894,0.507164478302002,0.5475905537605286,-0.030159661546349525,0.4915027618408203,0.49116796255111694,-0.036194153130054474,0.5532530546188354,0.503085196018219,-0.003982579335570335,0.5571860671043396,0.3996070325374603,-0.01648678071796894,0.5639669895172119,0.3386417329311371,-0.02954082190990448,0.5714405179023743,0.286417156457901,-0.03988712653517723,0.5866026878356934,0.495197594165802,-0.007857684046030045,0.5889266729354858,0.37742680311203003,-0.01825057342648506,0.593138575553894,0.3009287118911743,-0.030944157391786575,0.5966540575027466,0.23622584342956543,-0.040612392127513885,0.6178460121154785,0.5096299052238464,-0.015249054878950119,0.621232807636261,0.39521461725234985,-0.02633722685277462,0.6240066885948181,0.32578104734420776,-0.0374891497194767,0.6248694658279419,0.269481360912323,-0.045370809733867645,0.6501381993293762,0.5431328415870667,-0.02476983331143856,0.6564515233039856,0.45396536588668823,-0.034756701439619064,0.6590216755867004,0.39447444677352905,-0.041024819016456604,0.6604008078575134,0.3418922424316406,-0.045408252626657486
pataaka,0.6102688908576965,0.770123302936554,2.010379205330537e-07,0.5540547966957092,0.723024308681488,-0.019291432574391365,0.5244629979133606,0.6204791069030762,-0.026434635743498802,0.5163591504096985,0.5349041819572449,-0.03322306275367737,0.5019997954368591,0.47418713569641113,-0.03954414278268814,0.5583043098449707,0.4973785877227783,-0.007920301519334316,0.5635266900062561,0.39258262515068054,-0.021926231682300568,0.5723282694816589,0.33043813705444336,-0.03572351858019829,0.5823695659637451,0.2767804265022278,-0.0467245876789093,0.5906592607498169,0.4892553389072418,-0.010649832896888256,0.5949275493621826,0.3712456226348877,-0.022377759218215942,0.6020391583442688,0.2946688234806061,-0.03551587834954262,0.6088456511497498,0.23021796345710754,-0.045728929340839386,0.6208353638648987,0.5039061307907104,-0.017161136493086815,0.6257946491241455,0.38894379138946533,-0.029711224138736725,0.6308638453483582,0.31706079840660095,-0.04190284013748169,0.6346012949943542,0.258247435092926,-0.05070624127984047,0.651936948299408,0.5378646850585938,-0.025998707860708237,0.6589632034301758,0.44831064343452454,-0.037620965391397476,0.6630539894104004,0.38917243480682373,-0.04540719464421272,0.6666985154151917,0.33652013540267944,-0.05117110535502434
pataaka,0.6127166152000427,0.7769259214401245,2.089868331722755e-07,0.5548222661018372,0.7260203957557678,-0.0169991422444582,0.5251592397689819,0.6225112080574036,-0.022544214501976967,0.517208993434906,0.5358923673629761,-0.028037412092089653,0.5023849010467529,0.47616565227508545,-0.033078014850616455,0.5584092140197754,0.49889251589775085,-0.0036046402528882027,0.5642375349998474,0.3905925154685974,-0.015280098654329777,0.5725054144859314,0.3268749713897705,-0.027660222724080086,0.5813294053077698,0.27209389209747314,-0.03770925849676132,0.5909544825553894,0.4909558892250061,-0.006866621319204569,0.5962815880775452,0.37051522731781006,-0.016183460131287575,0.6032346487045288,0.2931289076805115,-0.028360828757286072,0.6098359227180481,0.22833630442619324,-0.037965428084135056,0.6209326386451721,0.5063798427581787,-0.013751592487096786,0.6268653869628906,0.38987258076667786,-0.02404976263642311,0.6320916414260864,0.31982144713401794,-0.0354861356317997,0.6358555555343628,0.26309025287628174,-0.043916620314121246,0.6518504619598389,0.541396975517273,-0.022855915129184723,0.6585062742233276,0.4508269429206848,-0.032564688473939896,0.6616453528404236,0.3918372690677643,-0.03931389003992081,0.6647981405258179,0.3391077220439911,-0.04436946287751198
